CODEINTE,CODECATE,PRIMETOTALE,Cluster,CODEASSU
2245,402,36793.0,2,10086
2245,401,21989.0,2,14035
2245,401,19792.0,2,12931
2245,403,67195.0,0,10031
2245,401,71089.0,0,8700
2245,401,44585.0,2,8761
2245,401,19936.0,2,9235
2245,401,105549.0,0,12702
2245,401,20975.0,2,14318
2245,402,134669.0,0,12129
2245,401,69083.0,0,9684
2245,401,36969.0,2,9111
2245,405,14951.0,2,10340
2245,405,25004.0,2,8582
2245,401,21496.0,2,8587
2245,401,39405.0,2,9461
2245,401,78510.0,0,11168
2245,401,29089.0,2,12253
2245,401,76721.0,0,12205
2245,401,35022.0,2,10439
2245,401,30000.0,2,8131
2245,401,47865.0,2,10123
2245,401,106926.0,0,12871
2245,401,82579.0,0,10986
2245,401,130042.0,0,8121
2245,401,20387.0,2,8511
2245,401,82749.0,0,13919
2245,405,27033.0,2,8658
2245,401,20096.0,2,8131
2245,400,86894.0,0,8191
2245,401,94222.0,0,11795
2245,401,82281.0,0,11704
2245,400,86940.0,0,8518
2245,403,71051.0,0,8602
2245,401,51613.0,2,8464
2245,401,109365.0,0,10132
2245,401,78831.0,0,12897
2245,402,27192.0,2,9855
2245,402,115751.0,0,13098
2245,401,48461.0,2,14016
2245,401,26221.0,2,8490
2245,401,55212.0,2,9904
2245,401,73039.0,0,11795
2245,401,35006.0,2,12029
2245,401,39180.0,2,10534
2245,401,50816.0,2,10189
2245,401,108129.0,0,8553
2245,401,131446.0,0,10214
2245,401,39062.0,2,11501
2245,402,33487.0,2,10404
2245,401,31646.0,2,9690
2245,401,86703.0,0,10689
2245,401,22088.0,2,9689
2245,401,35599.0,2,8511
2245,401,69507.0,0,11028
2245,401,21879.0,2,10113
2245,401,62324.0,0,12699
2245,400,86894.0,0,8191
2245,401,48575.0,2,11310
2245,401,49548.0,2,8626
2245,403,66897.0,0,8602
2245,401,86177.0,0,10355
2245,402,133224.0,0,14881
2245,404,66166.0,0,12658
2245,401,98633.0,0,9321
2245,402,89000.0,0,9947
2245,401,89590.0,0,9742
2245,401,81294.0,0,10439
2245,404,250488.0,0,9737
2245,401,54811.0,2,10031
2245,405,17042.0,2,13337
2245,401,50220.0,2,9167
2245,401,112408.0,0,12236
2245,401,37158.0,2,8131
2245,401,31646.0,2,8290
2245,401,91837.0,0,9690
2245,401,43405.0,2,11639
2245,401,22933.0,2,11944
2245,401,145310.0,0,14018
2245,401,89708.0,0,10661
2245,405,24963.0,2,11608
2245,401,31083.0,2,9690
2245,402,30307.0,2,10404
2245,401,89863.0,0,11008
2245,401,49846.0,2,8117
2245,401,81983.0,0,14562
2245,402,122256.0,0,11539
2245,401,50512.0,2,11150
2245,402,30596.0,2,8859
2245,402,126592.0,0,9163
2245,405,27032.0,2,9623
2245,401,55078.0,2,10045
2245,401,30537.0,2,13674
2245,401,36107.0,2,8700
2245,401,27181.0,2,13667
2245,405,16104.0,2,10478
2245,402,30501.0,2,9759
2245,401,111184.0,0,12501
2245,405,16402.0,2,8308
2245,401,76150.0,0,10895
2245,405,18066.0,2,10721
2245,401,89261.0,0,10661
2245,401,21780.0,2,12992
2245,401,21818.0,2,12160
2245,401,61088.0,2,8031
2245,401,103166.0,0,14562
2245,401,103850.0,0,14468
2245,401,94662.0,0,8836
2245,401,42561.0,2,11241
2245,401,64439.0,0,9461
2245,405,34774.0,2,10893
2245,401,126465.0,0,9988
2245,401,25000.0,2,12075
2245,401,102868.0,0,9293
2245,401,85560.0,0,9293
2245,401,102361.0,0,10832
2245,403,25649.0,2,8191
2245,401,26519.0,2,8029
2245,401,69805.0,0,12507
2245,401,27532.0,2,11324
2245,403,215834.0,0,10443
2245,403,316766.0,0,10443
2245,401,22684.0,2,11887
2245,401,133322.0,0,8121
2245,401,48580.0,2,12091
2245,401,40750.0,2,8464
2245,401,30137.0,2,8290
2245,401,31224.0,2,12596
2245,401,58712.0,2,12089
2245,401,20692.0,2,10402
2245,401,28427.0,2,10317
2245,401,139913.0,0,10332
2245,401,185387.0,0,26691
2245,401,68565.0,0,9728
2245,401,73631.0,0,21352
2245,403,316170.0,0,12714
2245,400,86966.0,0,8518
2245,402,80031.0,0,11483
2245,403,129215.0,0,21141
2245,401,28582.0,2,21885
2245,403,290204.0,0,8061
2245,402,144014.0,0,16022
2245,405,30891.0,2,21744
2245,401,116967.0,0,22679
2245,401,190664.0,0,10123
2245,402,60001.0,2,9321
2245,401,130505.0,0,21748
2245,401,128159.0,0,12699
2245,401,100839.0,0,8784
2245,407,24427.0,2,22248
2245,401,55332.0,2,11310
2245,402,83228.0,0,22102
2245,401,45170.0,2,8002
2245,401,91002.0,0,8888
2245,401,143490.0,0,26733
2245,401,24374.0,2,10086
2245,402,151288.0,0,22838
2245,401,75658.0,0,8926
2245,401,23569.0,2,13878
2245,401,105084.0,0,13067
2245,402,30336.0,2,8859
2245,401,85364.0,0,17510
2245,405,18364.0,2,21812
2245,401,103464.0,0,8970
2245,401,31027.0,2,12596
2245,401,160073.0,0,9293
2245,401,145290.0,0,14317
2245,405,17384.0,2,14310
2245,401,26883.0,2,13667
2245,402,110096.0,0,16171
2245,401,45002.0,2,27019
2245,402,30452.0,2,10979
2245,401,127273.0,0,9690
2245,401,67450.0,0,21968
2245,401,51617.0,2,17732
2245,401,29857.0,2,21099
2245,401,44175.0,2,10045
2245,401,47477.0,2,9690
2245,401,61252.0,2,21813
2245,401,36046.0,2,20308
2245,402,35276.0,2,22969
2245,401,37632.0,2,9111
2245,401,107279.0,0,26736
2245,402,36122.0,2,21675
2245,401,21547.0,2,11944
2245,401,130969.0,0,10689
2245,401,21495.0,2,9923
2245,401,78603.0,0,22887
2245,402,89644.0,0,21171
2245,401,68995.0,0,9684
2245,402,56441.0,2,9759
2245,401,45478.0,2,21428
2245,400,86897.0,0,8518
2245,401,22038.0,2,10086
2245,401,49582.0,2,9461
2245,401,39063.0,2,9461
2245,404,60423.0,2,21352
2245,401,147703.0,0,9774
2245,402,32041.0,2,21485
2245,402,150854.0,0,22082
2245,401,143705.0,0,12179
2245,401,24917.0,2,21099
2245,402,88161.0,0,9321
2245,401,98824.0,0,12871
2245,401,38087.0,2,21790
2245,402,89691.0,0,10394
2245,401,104005.0,0,21068
2245,401,94520.0,0,11795
2245,401,73635.0,0,11795
2245,401,104446.0,0,12968
2245,401,25469.0,2,8002
2245,401,69803.0,0,11251
2245,405,18576.0,2,22897
2245,401,106145.0,0,8551
2245,402,135265.0,0,26991
2245,401,50049.0,2,23002
2245,401,38228.0,2,9111
2245,401,22092.0,2,9923
2245,401,81242.0,0,27018
2245,400,87189.0,0,8518
2245,401,35602.0,2,16418
2245,401,114692.0,0,13674
2245,401,30227.0,2,8131
2245,401,22674.0,2,21999
2245,401,27830.0,2,21999
2245,401,22773.0,2,8534
2245,401,24463.0,2,14507
2245,401,20983.0,2,9644
2245,402,31048.0,2,8859
2245,401,81838.0,0,27002
2245,402,37985.0,2,22073
2245,405,27927.0,2,11729
2245,401,27479.0,2,13667
2245,405,26998.0,2,11687
2245,402,38296.0,2,8121
2245,401,33857.0,2,25554
2245,401,31679.0,2,12596
2245,400,87195.0,0,8518
2245,402,63715.0,0,11483
2245,402,149719.0,0,11677
2245,401,32838.0,2,21541
2245,402,135861.0,0,24870
2245,401,101137.0,0,14398
2245,401,26487.0,2,9690
2245,401,22633.0,2,21075
2245,401,49892.0,2,8326
2245,401,49057.0,2,26479
2245,401,108471.0,0,10895
2245,401,34978.0,2,8511
2245,401,22077.0,2,8949
2245,401,25624.0,2,16639
2245,401,25001.0,2,12075
2245,401,127869.0,0,9690
2245,401,44264.0,2,11310
2245,401,48955.0,2,12091
2245,401,25396.0,2,8002
2245,401,144301.0,0,13324
2245,401,22768.0,2,21446
2245,402,160458.0,0,25495
2245,401,117563.0,0,11577
2245,401,26101.0,2,12253
2245,401,83523.0,0,8730
2245,401,46074.0,2,21428
2245,401,108709.0,0,9929
2245,401,19461.0,2,9644
2245,401,61684.0,0,8031
2245,403,84110.0,0,21141
2245,404,189639.0,0,23753
2245,401,106266.0,0,17660
2245,401,141105.0,0,24162
2245,401,45479.0,2,8029
2245,401,25624.0,2,22700
2245,401,30200.0,2,8290
2245,401,81053.0,0,10439
2245,402,31788.0,2,24419
2245,402,89298.0,0,9947
2245,401,20725.0,2,25368
2245,401,29685.0,2,21075
2245,401,41475.0,2,17732
2245,401,90304.0,0,10661
2245,401,69679.0,0,21099
2245,402,56806.0,2,9759
2245,401,26707.0,2,9742
2245,401,30171.0,2,10979
2245,402,176743.0,0,13702
2245,401,115596.0,0,9321
2245,401,30055.0,2,8728
2245,401,30759.0,2,8002
2245,402,34057.0,2,26487
2245,402,71160.0,0,21171
2245,401,89342.0,0,9742
2245,401,81001.0,0,23848
2245,401,89695.0,0,23853
2245,402,32637.0,2,26494
2245,405,29246.0,2,11729
2245,401,111284.0,0,12501
2245,401,38878.0,2,8131
2245,402,31770.0,2,25357
2245,401,108427.0,0,8553
2245,400,87195.0,0,8518
2245,401,24582.0,2,10132
2245,401,59028.0,2,12596
2245,402,40969.0,2,16389
2245,403,88403.0,0,9125
2245,405,17084.0,2,9419
2245,401,49887.0,2,8057
2245,401,21402.0,2,25618
2245,401,29619.0,2,13044
2245,401,84632.0,0,10661
2245,405,26001.0,2,25139
2245,405,26025.0,2,14130
2245,402,68115.0,0,10394
2245,401,31960.0,2,10979
2245,401,133620.0,0,8121
2245,402,32059.0,2,21485
2245,401,113986.0,0,26104
2245,402,139408.0,0,11168
2245,401,20000.0,2,26062
2245,403,23870.0,2,17744
2245,401,41346.0,2,8464
2245,401,27185.0,2,13667
2245,401,49075.0,2,27005
2245,401,35000.0,2,9466
2245,401,101231.0,0,8290
2245,401,44442.0,2,9684
2245,401,36198.0,2,25881
2247,401,60356.0,2,13470
2247,401,32009.0,2,11969
2247,401,75503.0,0,11509
2247,405,13969.0,2,11506
2247,401,66559.0,0,14634
2247,401,85467.0,0,14591
2247,405,14000.0,2,11837
2247,401,107569.0,0,8099
2247,400,2211725.0,1,9368
2247,400,239855.0,0,8981
2247,401,99714.0,0,13471
2247,400,457040.0,1,8990
2247,400,379280.0,1,10591
2247,400,379280.0,1,12453
2247,402,164910.0,0,8990
2247,401,108658.0,0,10242
2247,402,109015.0,0,9392
2247,402,120215.0,0,8817
2247,400,2702943.0,1,8212
2247,403,125017.0,0,8061
2247,400,381876.0,1,8113
2247,401,60013.0,2,9502
2247,402,103953.0,0,11837
2247,401,32013.0,2,9979
2247,401,83251.0,0,14673
2247,405,15179.0,2,8184
2247,405,15009.0,2,14656
2247,401,62042.0,0,9429
2247,401,32008.0,2,10608
2247,401,110510.0,0,11699
2247,403,264431.0,0,11965
2247,403,75034.0,0,8793
2247,401,18003.0,2,12306
2247,401,100002.0,0,11402
2247,402,110578.0,0,9349
2247,400,610032.0,1,8990
2247,401,60361.0,2,13993
2247,400,647164.0,1,10575
2247,400,207262.0,0,8212
2247,401,60005.0,2,10057
2247,401,80646.0,0,11897
2247,400,174021.0,0,8140
2247,401,60039.0,2,11394
2247,405,14002.0,2,13862
2247,402,90041.0,0,8990
2247,400,244755.0,0,8301
2247,400,342148.0,1,8339
2247,405,24676.0,2,8376
2247,401,74307.0,0,10582
2247,403,125015.0,0,8061
2247,402,117548.0,0,12394
2247,400,557239.0,1,8352
2247,401,77478.0,0,14000
2247,401,25021.0,2,9536
2247,401,18000.0,2,9355
2247,401,22778.0,2,9370
2247,402,30217.0,2,8170
2247,401,68949.0,0,11475
2247,401,94411.0,0,11323
2247,401,60036.0,2,8156
2247,401,112005.0,0,13873
2247,402,9779.0,2,8392
2247,400,292589.0,0,9368
2247,400,82900.0,0,8981
2247,401,81166.0,0,10467
2247,401,19002.0,2,13813
2247,403,75510.0,0,12972
2247,401,40434.0,2,10467
2247,401,80350.0,0,9371
2247,400,880338.0,1,11558
2247,401,90437.0,0,8400
2247,401,86422.0,0,13154
2247,402,75075.0,0,8245
2247,401,73947.0,0,13896
2247,401,70000.0,0,8050
2247,401,23271.0,2,14283
2247,401,75007.0,0,13220
2247,402,28428.0,2,9675
2247,403,255036.0,0,9767
2247,400,457253.0,1,8058
2247,402,383885.0,0,13821
2247,401,78321.0,0,12683
2247,403,185091.0,0,9388
2247,403,309150.0,0,10483
2247,401,32766.0,2,12432
2247,402,20001.0,2,11240
2247,401,30001.0,2,13376
2247,402,46501.0,2,9688
2247,401,90004.0,0,8061
2247,402,75341.0,0,12500
2247,405,15002.0,2,12778
2247,403,160490.0,0,10796
2247,401,97988.0,0,11466
2247,403,250068.0,0,11965
2247,401,44556.0,2,12930
2247,403,200007.0,0,9729
2247,403,179531.0,0,10273
2247,403,150017.0,0,10693
2247,401,55134.0,2,14719
2247,401,75209.0,0,10222
2247,402,100044.0,0,11076
2247,402,121312.0,0,12446
2247,402,145013.0,0,10553
2247,401,78996.0,0,13654
2247,402,120357.0,0,14886
2247,402,110008.0,0,8883
2247,400,580060.0,1,8086
2247,401,80411.0,0,10584
2247,401,30142.0,2,10924
2247,401,94006.0,0,13006
2247,401,112244.0,0,12896
2247,401,75052.0,0,8284
2247,401,85004.0,0,10483
2247,401,112794.0,0,8902
2247,402,137582.0,0,8170
2247,405,13525.0,2,11318
2247,401,40007.0,2,13454
2247,401,107015.0,0,14482
2247,401,249964.0,0,12896
2247,401,72002.0,0,9434
2247,401,35005.0,2,11261
2247,402,100004.0,0,14761
2247,402,70007.0,0,9729
2247,401,53112.0,2,13438
2247,403,277299.0,0,11929
2247,403,245722.0,0,9087
2247,401,30145.0,2,10420
2247,401,60088.0,2,8184
2247,401,30044.0,2,9107
2247,401,60160.0,2,11794
2247,401,19000.0,2,9242
2247,400,91117.0,0,9717
2247,403,50005.0,2,10347
2247,401,35001.0,2,9193
2247,401,17042.0,2,12765
2247,405,15000.0,2,14788
2247,401,30032.0,2,9102
2247,405,13001.0,2,13228
2247,401,16974.0,2,12646
2247,405,25017.0,2,12954
2247,401,30002.0,2,14733
2247,400,105003.0,0,10853
2247,401,65012.0,0,8461
2247,401,50003.0,2,14045
2247,402,70034.0,0,15096
2247,400,34695.0,2,9370
2247,401,30006.0,2,12650
2247,400,50004.0,2,12180
2247,401,20073.0,2,14015
2247,401,32003.0,2,14861
2247,401,60001.0,2,14767
2247,402,70002.0,0,11713
2247,400,174025.0,0,12256
2247,403,131523.0,0,14047
2247,405,13500.0,2,11716
2247,405,15143.0,2,8983
2247,403,285063.0,0,11929
2247,401,30058.0,2,10900
2247,401,50028.0,2,10397
2247,405,14009.0,2,11229
2247,401,50011.0,2,8140
2247,401,30020.0,2,9979
2247,401,24800.0,2,10678
2247,401,17005.0,2,13761
2247,401,25000.0,2,11548
2247,401,31001.0,2,9542
2247,400,50004.0,2,10420
2247,400,200023.0,0,9955
2247,402,50000.0,2,12703
2247,400,100000.0,0,8618
2247,401,70007.0,0,13208
2247,401,65002.0,0,12653
2247,403,59697.0,2,12854
2247,403,60156.0,2,11350
2247,401,65042.0,0,9878
2247,401,35021.0,2,10684
2247,401,35085.0,2,11197
2247,405,14029.0,2,12978
2247,400,200023.0,0,8461
2247,401,116011.0,0,9956
2247,401,55008.0,2,12274
2247,400,97968.0,0,8301
2247,401,108024.0,0,12139
2247,401,107563.0,0,14766
2247,402,80005.0,0,10808
2247,402,95009.0,0,9767
2247,403,224973.0,0,10553
2247,401,107556.0,0,11676
2247,401,32090.0,2,13804
2247,400,200060.0,0,8461
2247,403,20573.0,2,9878
2247,402,85005.0,0,13521
2247,401,104006.0,0,12460
2247,400,100006.0,0,8618
2247,401,17000.0,2,14437
2247,402,40004.0,2,9105
2247,402,33487.0,2,9675
2247,401,17006.0,2,10251
2247,401,35006.0,2,11184
2247,400,599535.0,1,10483
2247,402,134011.0,0,14953
2247,400,100006.0,0,10965
2247,401,129381.0,0,11354
2247,401,104522.0,0,12697
2247,401,105486.0,0,14180
2247,401,22008.0,2,11839
2247,405,16317.0,2,8301
2247,402,31001.0,2,9688
2247,401,50099.0,2,11344
2247,400,100027.0,0,8456
2247,400,100027.0,0,8456
2247,401,31000.0,2,13892
2247,401,50007.0,2,8677
2247,402,68003.0,0,9144
2247,401,32000.0,2,14613
2247,401,35002.0,2,14713
2247,401,36474.0,2,14218
2247,401,85026.0,0,14953
2247,401,50010.0,2,14437
2247,402,38003.0,2,8593
2247,403,60013.0,2,8738
2247,401,35009.0,2,9193
2247,401,75126.0,0,11672
2247,402,115004.0,0,10808
2247,403,62015.0,0,14255
2247,401,78005.0,0,10275
2247,403,85004.0,0,9767
2247,400,1896199.0,1,9368
2247,400,259869.0,0,8981
2247,401,69300.0,0,26539
2247,400,600069.0,1,8461
2247,401,100007.0,0,10812
2247,403,20001.0,2,13333
2247,402,40597.0,2,12088
2247,401,34977.0,2,9312
2247,400,1135967.0,1,8990
2247,400,579956.0,1,8990
2247,402,75001.0,0,9862
2247,402,85133.0,0,8339
2247,402,86610.0,0,9217
2247,405,14001.0,2,12608
2247,400,200035.0,0,8456
2247,400,600069.0,1,8456
2247,402,37430.0,2,9958
2247,401,85001.0,0,9279
2247,400,67007.0,0,21742
2247,403,60001.0,2,10796
2247,400,1245996.0,1,20191
2247,401,33119.0,2,13148
2247,400,318250.0,0,22117
2247,401,83555.0,0,22120
2247,402,92622.0,0,26412
2247,401,46416.0,2,22393
2247,401,66001.0,0,21049
2247,401,98087.0,0,10242
2247,402,147757.0,0,8990
2247,400,135675.0,0,8456
2247,400,137007.0,0,21547
2247,402,71008.0,0,21547
2247,402,38735.0,2,16681
2247,401,37118.0,2,21887
2247,400,53985.0,2,16951
2247,403,240026.0,0,11965
2247,403,75006.0,0,8793
2247,402,75015.0,0,22983
2247,401,93006.0,0,11402
2247,402,75005.0,0,8461
2247,401,35003.0,2,21593
2247,401,35954.0,2,9102
2247,401,129159.0,0,17864
2247,401,65003.0,0,14789
2247,402,141021.0,0,23146
2247,401,87428.0,0,21920
2247,401,30000.0,2,22956
2247,402,140003.0,0,10483
2247,400,220013.0,0,26426
2247,402,48303.0,2,21095
2247,403,230029.0,0,8061
2247,401,75000.0,0,18015
2247,403,250026.0,0,8990
2247,401,70001.0,0,26774
2247,403,50018.0,2,9729
2247,405,13036.0,2,18088
2247,401,75002.0,0,22107
2247,401,75355.0,0,26760
2247,400,506705.0,1,8352
2247,400,272393.0,0,9368
2247,403,270008.0,0,9368
2247,401,40005.0,2,8061
2247,401,84766.0,0,16592
2247,405,14027.0,2,16592
2247,402,21200.0,2,21156
2247,401,20002.0,2,23130
2247,400,44458.0,2,10808
2247,403,17908.0,2,21222
2247,405,24075.0,2,10483
2247,401,50220.0,2,11184
2247,401,65088.0,0,21841
2247,400,130104.0,0,26429
2247,402,35069.0,2,21249
2247,401,36428.0,2,16766
2247,400,813391.0,1,11558
2247,403,258024.0,0,8339
2247,401,65010.0,0,16699
2247,403,200010.0,0,11084
2247,401,80006.0,0,13154
2247,403,80748.0,0,8339
2247,403,17531.0,2,16778
2247,401,58037.0,2,26665
2247,401,16000.0,2,16530
2247,401,62004.0,0,16215
2247,402,41983.0,2,27035
2247,401,34912.0,2,13804
2247,400,120012.0,0,16951
2247,401,83011.0,0,21751
2247,401,20109.0,2,22033
2247,400,187389.0,0,10575
2247,402,50023.0,2,12703
2247,402,41005.0,2,22428
2247,402,38001.0,2,16681
2247,403,240005.0,0,9767
2247,403,220000.0,0,9388
2247,403,275971.0,0,10483
2247,403,99787.0,0,22823
2247,401,86001.0,0,8061
2247,400,100150.0,0,11716
2247,402,57078.0,2,21871
2247,402,122265.0,0,12446
2247,400,105650.0,0,8301
2247,401,137369.0,0,13873
2247,402,75620.0,0,14507
2247,401,41585.0,2,21243
2247,401,39024.0,2,21378
2247,402,135229.0,0,26754
2247,401,66000.0,0,21221
2247,402,24000.0,2,21349
2247,401,47729.0,2,14673
2247,401,71030.0,0,10582
2247,403,55000.0,2,22540
2247,401,68112.0,0,18030
2247,401,41767.0,2,21712
2247,401,40000.0,2,21249
2247,400,65011.0,0,26437
2247,401,74128.0,0,11076
2247,401,74023.0,0,12191
2247,401,18001.0,2,21208
2247,403,20221.0,2,21222
2247,400,313528.0,0,8456
2247,405,16104.0,2,22508
2247,401,111833.0,0,14953
2247,401,75648.0,0,8284
2247,401,74903.0,0,10262
2247,402,21530.0,2,21156
2247,401,16001.0,2,16530
2247,401,21352.0,2,20329
2247,401,76099.0,0,9194
2247,401,60253.0,2,21224
2247,405,14396.0,2,22522
2247,400,320330.0,0,22521
2247,401,66008.0,0,22603
2247,405,14033.0,2,16699
2247,400,120004.0,0,10174
2247,401,69973.0,0,22640
2247,405,14039.0,2,26948
2247,401,30003.0,2,21338
2247,401,66005.0,0,13993
2247,401,75014.0,0,17994
2247,401,42363.0,2,21443
2247,401,40001.0,2,14613
2247,400,175776.0,0,10174
2247,403,277895.0,0,11929
2247,403,250016.0,0,11716
2247,402,75937.0,0,14761
2247,405,14087.0,2,22532
2247,400,157953.0,0,8456
2247,401,37493.0,2,10684
2247,401,66380.0,0,22290
2247,403,50128.0,2,22289
2247,401,65924.0,0,21487
2247,402,45000.0,2,21104
2247,403,80718.0,0,16123
2247,401,67155.0,0,13815
2247,401,75510.0,0,22950
2247,401,55004.0,2,22997
2247,401,85000.0,0,21157
2247,401,19120.0,2,23116
2247,401,73812.0,0,8061
2247,401,46082.0,2,23118
2247,401,40039.0,2,9388
2247,402,68774.0,0,9144
2247,401,75324.0,0,9392
2247,401,75951.0,0,23138
2247,400,70001.0,0,16607
2247,401,73507.0,0,22500
2247,401,86063.0,0,26829
2247,400,70002.0,0,21523
2247,403,125137.0,0,8061
2247,402,24002.0,2,21937
2247,401,70054.0,0,21998
2247,402,40001.0,2,21178
2247,401,37714.0,2,8456
2247,401,36059.0,2,9312
2247,401,19044.0,2,22070
2247,401,89285.0,0,14482
2247,401,95007.0,0,22078
2247,401,23867.0,2,22080
2247,401,46003.0,2,26577
2247,401,75007.0,0,11976
2247,402,71665.0,0,22289
2247,401,38644.0,2,23544
2247,403,285659.0,0,11929
2247,402,71636.0,0,21547
2247,402,83565.0,0,21547
2247,401,70551.0,0,24119
2247,402,24000.0,2,21349
2247,401,30002.0,2,21208
2247,401,18134.0,2,13208
2247,403,66110.0,0,25257
2247,401,45005.0,2,25077
2247,401,85008.0,0,9878
2247,402,38002.0,2,16681
2247,402,71514.0,0,12274
2247,401,63282.0,0,12274
2247,402,120953.0,0,10866
2247,401,82967.0,0,24335
2247,401,18004.0,2,23586
2247,403,250178.0,0,23587
2247,401,29966.0,2,23259
2247,401,90056.0,0,23993
2247,401,70827.0,0,21519
2247,401,19754.0,2,21295
2247,401,116594.0,0,9956
2247,403,17909.0,2,21222
2247,401,18944.0,2,21143
2247,401,45244.0,2,24216
2247,405,26512.0,2,11965
2247,402,80005.0,0,10808
2247,401,70006.0,0,24303
2247,401,19001.0,2,12460
2247,403,258000.0,0,9087
2247,401,72598.0,0,14826
2247,401,20340.0,2,24600
2247,401,78074.0,0,19776
2247,401,30005.0,2,21588
2247,405,23688.0,2,14210
2247,401,23374.0,2,23796
2247,401,100004.0,0,21272
2247,401,20000.0,2,16384
2247,402,95605.0,0,9767
2247,401,45093.0,2,23970
2247,405,14500.0,2,25445
2247,401,63103.0,0,8061
2247,401,30059.0,2,21022
2247,402,100043.0,0,23685
2247,401,8159.0,2,9956
2247,401,60601.0,2,14463
2247,401,20005.0,2,24344
2247,403,225569.0,0,10553
2247,403,92698.0,0,18953
2247,401,39478.0,2,9102
2247,401,32001.0,2,25344
2247,401,44608.0,2,13804
2247,401,65002.0,0,13208
2247,402,30767.0,2,12703
2247,402,100007.0,0,23159
2247,402,85601.0,0,13521
2247,401,44947.0,2,11197
2247,403,220822.0,0,18808
2247,401,75036.0,0,24723
2247,401,105022.0,0,21097
2247,401,65017.0,0,22072
2247,402,31711.0,2,24130
2247,401,60952.0,2,10242
2247,402,22001.0,2,21156
2247,401,60004.0,2,23868
2247,403,259000.0,0,23241
2247,403,48307.0,2,12509
2247,402,121270.0,0,23532
2247,402,111174.0,0,23247
2247,403,55000.0,2,21547
2247,403,120049.0,0,16123
2247,401,45001.0,2,24611
2247,402,29024.0,2,23539
2247,400,599520.0,1,10483
2247,401,109247.0,0,22461
2247,401,48004.0,2,23602
2247,401,20765.0,2,21139
2247,401,75004.0,0,24660
2247,402,100004.0,0,21160
2247,401,129977.0,0,11354
2247,401,105118.0,0,12697
2247,401,109254.0,0,10406
2247,401,83847.0,0,19776
2247,401,108152.0,0,11676
2247,401,74004.0,0,23397
2247,401,30654.0,2,26531
2247,401,30001.0,2,16960
2247,402,142387.0,0,10483
2247,401,95005.0,0,24017
2247,402,30000.0,2,25380
2247,400,57852.0,2,25159
2247,402,470594.0,1,23559
2247,401,39939.0,2,24183
2247,403,55002.0,2,11350
2247,400,61108.0,2,21582
2247,400,61108.0,2,21581
2247,403,250047.0,0,8793
2247,403,220981.0,0,8061
2247,405,16024.0,2,25213
2247,402,100008.0,0,11965
2247,401,66043.0,0,21243
2247,400,216006.0,0,24560
2247,402,122861.0,0,17844
2247,402,51112.0,2,25393
2247,401,28417.0,2,20420
2247,402,100084.0,0,23484
2247,402,121099.0,0,17030
2247,402,75002.0,0,13027
2247,401,60570.0,2,21330
2247,403,220836.0,0,12509
2247,400,44278.0,2,25706
2247,401,93417.0,0,24405
2247,401,75001.0,0,16911
2247,402,70002.0,0,25123
2247,401,68995.0,0,18088
2247,403,130005.0,0,26822
2247,401,67000.0,0,17857
2247,403,45002.0,2,26498
2247,401,24005.0,2,24813
2247,402,47112.0,2,9729
2247,402,45001.0,2,25949
2247,402,62101.0,0,16681
2247,401,32005.0,2,26139
2247,401,65000.0,0,14027
2247,402,91299.0,0,21484
2247,403,98196.0,0,8215
2247,401,35018.0,2,26101
2247,403,250019.0,0,9388
2247,402,75052.0,0,9729
2247,401,78116.0,0,10275
2247,403,85000.0,0,9767
2247,401,78423.0,0,10222
2247,403,200023.0,0,9729
2247,402,47632.0,2,25894
2247,405,16000.0,2,25958
2247,402,135030.0,0,8339
2247,400,240104.0,0,21581
2247,401,69774.0,0,8061
2247,401,25771.0,2,25762
2247,402,57674.0,2,25763
2247,400,70002.0,0,14392
2247,400,150988.0,0,21595
2247,403,120015.0,0,11703
2247,400,250003.0,0,26220
2247,402,135016.0,0,18516
2247,400,189177.0,0,10575
2275,401,58812.0,2,14655
2275,401,20073.0,2,9557
2275,402,22269.0,2,9557
2275,405,12795.0,2,14258
2275,402,66496.0,0,10007
2275,401,34937.0,2,14586
2275,402,20500.0,2,10451
2275,401,47965.0,2,12360
2275,401,40372.0,2,11110
2275,400,1176947.0,1,8244
2275,403,196035.0,0,10100
2275,403,220385.0,0,14590
2275,400,289478.0,0,11331
2275,401,94695.0,0,9191
2275,401,75355.0,0,9191
2275,402,23128.0,2,9136
2275,401,37118.0,2,11110
2275,402,25778.0,2,9253
2275,401,47044.0,2,11718
2275,402,58638.0,2,14834
2275,401,22778.0,2,12927
2275,402,41729.0,2,8572
2275,401,53385.0,2,13584
2275,401,111826.0,0,9622
2275,401,50003.0,2,8077
2275,401,94690.0,0,11629
2275,401,44865.0,2,9630
2275,401,32469.0,2,9631
2275,401,24800.0,2,14217
2275,403,49008.0,2,12631
2275,401,45486.0,2,12369
2275,401,41767.0,2,11694
2275,405,15143.0,2,13829
2275,402,80860.0,0,22302
2275,401,70300.0,0,21954
2275,401,54938.0,2,20281
2275,401,18524.0,2,23079
2275,401,112118.0,0,21305
2275,402,50158.0,2,9136
2275,402,62073.0,0,21032
2275,405,13969.0,2,22041
2275,401,66559.0,0,21924
2275,402,70918.0,0,21872
2275,401,21482.0,2,21149
2275,401,50289.0,2,21426
2275,402,84783.0,0,21223
2275,401,74307.0,0,16020
2275,401,20669.0,2,21328
