CODEASSU;CODEINTE;CODECATE;PRIMENETTE;PRIMETOTALE
9657;2247;405;7901.0;14000.0
9431;2247;400;9290.0;50004.0
11929;2247;403;235207.0;285063.0
8061;2247;403;100997.0;125017.0
10900;2247;401;21367.0;30058.0
10192;2247;405;7875.0;13969.0
10397;2247;401;38113.0;50028.0
9961;2247;405;8860.0;15143.0
14089;2247;405;7901.0;14000.0
15075;2247;401;59476.0;75503.0
11229;2247;405;7909.0;14009.0
8140;2247;401;38099.0;50011.0
9979;2247;401;21335.0;30020.0
10678;2247;401;16958.0;24800.0
13761;2247;401;10421.0;17005.0
9862;2247;405;7903.0;14002.0
8054;2247;405;7903.0;14002.0
13208;2247;401;46480.0;60005.0
11548;2247;401;17125.0;25000.0
9542;2247;401;22158.0;31001.0
10420;2247;400;30965.0;50004.0
14922;2247;405;8860.0;15143.0
14789;2247;401;21319.0;30001.0
9955;2247;400;127735.0;200023.0
9550;2247;405;7901.0;14000.0
12703;2247;402;38090.0;50000.0
14117;2247;405;7901.0;14000.0
14158;2247;401;21319.0;30001.0
8618;2247;400;18272.0;100000.0
13276;2247;401;51976.0;66559.0
13208;2247;401;54867.0;70007.0
9522;2247;401;11255.0;18000.0
12653;2247;401;50670.0;65002.0
9251;2247;401;38092.0;50003.0
12854;2247;403;46221.0;59697.0
14059;2247;400;127735.0;200023.0
11350;2247;403;46606.0;60156.0
9878;2247;401;50704.0;65042.0
10684;2247;401;25529.0;35021.0
14566;2247;405;7901.0;14000.0
9675;2247;402;20000.0;28428.0
11197;2247;401;25582.0;35085.0
14831;2247;405;7901.0;14000.0
10866;2247;402;97089.0;120357.0
14162;2247;401;21335.0;30020.0
12978;2247;405;7925.0;14029.0
9757;2247;405;7901.0;14000.0
8461;2247;400;38322.0;200023.0
10608;2247;401;21319.0;30001.0
11853;2247;405;7901.0;14000.0
9956;2247;401;93445.0;116011.0
12274;2247;401;42289.0;55008.0
8301;2247;400;15328.0;97968.0
10546;2247;405;8860.0;15143.0
11763;2247;401;54861.0;70000.0
12139;2247;401;86747.0;108024.0
14766;2247;401;86361.0;107563.0
10808;2247;402;63251.0;80005.0
9654;2247;401;46480.0;60005.0
9767;2247;402;75833.0;95009.0
10553;2247;402;-75176.0;-89648.0
10553;2247;403;184817.0;224973.0
14463;2247;401;46480.0;60005.0
8489;2247;401;11255.0;18000.0
10873;2247;401;11255.0;18000.0
11807;2247;401;51976.0;66559.0
9826;2247;401;46480.0;60005.0
8061;2247;405;7901.0;14000.0
9242;2247;401;11255.0;18000.0
10715;2247;405;7901.0;14000.0
10420;2247;400;30965.0;50004.0
11676;2247;401;86354.0;107556.0
13804;2247;401;23071.0;32090.0
8461;2247;400;127759.0;200060.0
8677;2247;405;7901.0;14000.0
9878;2247;403;13413.0;20573.0
10242;2247;401;54861.0;70000.0
13521;2247;402;67444.0;85005.0
12460;2247;401;83378.0;104006.0
14061;2247;405;7901.0;14000.0
10039;2247;405;7901.0;14000.0
13376;2247;401;21319.0;30001.0
8618;2247;400;18966.0;100006.0
14437;2247;401;10417.0;17000.0
13379;2247;405;7875.0;13969.0
14143;2247;401;67443.0;85004.0
8456;2247;400;127735.0;200023.0
14141;2247;405;7901.0;14000.0
9105;2247;402;29707.0;40004.0
9675;2247;402;24242.0;33487.0
10251;2247;401;10422.0;17006.0
11184;2247;401;25516.0;35006.0
10483;2247;400;166746.0;599535.0
14953;2247;402;108539.0;134011.0
10965;2247;400;63219.0;100006.0
10310;2247;402;97089.0;120357.0
8456;2247;403;13413.0;20573.0
11354;2247;401;104656.0;129381.0
12697;2247;401;83810.0;104522.0
10406;2247;401;87279.0;108658.0
14180;2247;401;84619.0;105486.0
11839;2247;401;14616.0;22008.0
8301;2247;405;9844.0;16317.0
9688;2247;402;22158.0;31001.0
11197;2247;401;21319.0;30001.0
11344;2247;401;38173.0;50099.0
9878;2247;400;127735.0;200023.0
8456;2247;400;63233.0;100027.0
8456;2247;400;18970.0;100027.0
8833;2247;401;10417.0;17000.0
13892;2247;401;22157.0;31000.0
11257;2247;401;38092.0;50003.0
8677;2247;401;38096.0;50007.0
13426;2247;401;38092.0;50003.0
14841;2247;401;38092.0;50003.0
9144;2247;402;53187.0;68003.0
10362;2247;401;38092.0;50003.0
10396;2247;401;46480.0;60005.0
11548;2247;401;10417.0;17000.0
10401;2247;401;38092.0;50003.0
12008;2247;401;38092.0;50003.0
12810;2247;401;10417.0;17000.0
14771;2247;400;9290.0;50004.0
9478;2247;402;12933.0;20001.0
12509;2247;401;38092.0;50003.0
10174;2247;400;18970.0;100027.0
14613;2247;401;22995.0;32000.0
10605;2247;402;97089.0;120357.0
14027;2247;401;38092.0;50003.0
14713;2247;401;25513.0;35002.0
10684;2247;401;22998.0;32003.0
14070;2247;405;7901.0;14000.0
14218;2247;401;26747.0;36474.0
10765;2247;401;38092.0;50003.0
11854;2247;405;7901.0;14000.0
10420;2247;401;21319.0;30001.0
9107;2247;401;21319.0;30001.0
8461;2247;402;54867.0;70007.0
14953;2247;401;67462.0;85026.0
8456;2247;400;18966.0;100006.0
14437;2247;401;38098.0;50010.0
8593;2247;402;28029.0;38003.0
8738;2247;403;46486.0;60013.0
10251;2247;401;38092.0;50003.0
14464;2247;401;38092.0;50003.0
11262;2247;401;38092.0;50003.0
9717;2247;400;18966.0;100006.0
9193;2247;401;25519.0;35009.0
11672;2247;401;59160.0;75126.0
13049;2247;401;46480.0;60005.0
10808;2247;402;92600.0;115004.0
12554;2247;400;63233.0;100027.0
10839;2247;401;59476.0;75503.0
12765;2247;401;10417.0;17000.0
14255;2247;403;48165.0;62015.0
12498;2247;401;10417.0;17000.0
12553;2247;405;7901.0;14000.0
12835;2247;401;21319.0;30001.0
13062;2247;401;38098.0;50010.0
14392;2247;401;38092.0;50003.0
10275;2247;401;61574.0;78005.0
9767;2247;403;67443.0;85004.0
14717;2247;401;10417.0;17000.0
9368;2247;400;263753.0;1896199.0
12509;2247;405;7901.0;14000.0
8981;2247;400;71801.0;259869.0
13471;2247;401;79779.0;99714.0
10853;2247;400;18970.0;100027.0
11368;2247;401;21319.0;30001.0
13126;2247;401;67831.0;85467.0
20282;2247;401;51976.0;66559.0
8099;2247;401;86366.0;107569.0
14634;2247;401;51976.0;66559.0
20283;2247;401;67831.0;85467.0
20277;2247;401;59476.0;75503.0
14875;2247;401;75331.0;94411.0
20278;2247;401;51976.0;66559.0
20279;2247;401;51976.0;66559.0
11861;2247;401;38092.0;50003.0
20279;2247;401;59476.0;75503.0
14591;2247;401;75331.0;94411.0
21859;2247;401;51976.0;66559.0
21860;2247;401;51976.0;66559.0
26539;2247;401;54274.0;69300.0
13654;2247;401;67831.0;85467.0
20280;2247;405;7875.0;13969.0
21014;2247;405;7875.0;13969.0
20284;2247;405;7875.0;13969.0
8790;2247;405;7875.0;13969.0
21861;2247;405;7875.0;13969.0
21862;2247;405;7875.0;13969.0
26705;2247;405;7875.0;13969.0
21863;2247;405;7875.0;13969.0
21864;2247;405;7875.0;13969.0
26537;2247;405;7875.0;13969.0
21865;2247;405;7875.0;13969.0
21866;2247;405;7875.0;13969.0
21867;2247;405;7875.0;13969.0
21868;2247;405;7875.0;13969.0
21869;2247;405;7875.0;13969.0
8461;2247;400;127735.0;600069.0
22641;2247;401;50670.0;65002.0
10812;2247;401;80024.0;100007.0
13333;2247;403;12933.0;20001.0
12126;2247;401;10417.0;17000.0
12088;2247;402;30205.0;40597.0
15060;2247;401;38092.0;50003.0
10242;2247;401;46480.0;60005.0
10289;2247;401;21319.0;30001.0
9312;2247;401;25492.0;34977.0
8990;2247;400;66777.0;1135967.0
8990;2247;400;52456.0;579956.0
9862;2247;402;59055.0;75001.0
8339;2247;402;67551.0;85133.0
9217;2247;402;68790.0;86610.0
15067;2247;401;46480.0;60005.0
12608;2247;405;7902.0;14001.0
11646;2247;401;11255.0;18000.0
8456;2247;400;38324.0;200035.0
9647;2247;401;21319.0;30001.0
8456;2247;400;38322.0;600069.0
11784;2247;401;38092.0;50003.0
12330;2247;401;59476.0;75503.0
8837;2247;401;51976.0;66559.0
9958;2247;402;27549.0;37430.0
9279;2247;401;67441.0;85001.0
21007;2247;401;21319.0;30001.0
14430;2247;401;21319.0;30001.0
21742;2247;400;7173.0;67007.0
9529;2247;401;59476.0;75503.0
22299;2247;405;7875.0;13969.0
10796;2247;403;46476.0;60001.0
11905;2247;401;59476.0;75503.0
13312;2247;401;21319.0;30001.0
10220;2247;405;7901.0;14000.0
21623;2247;401;46480.0;60005.0
11433;2247;405;7901.0;14000.0
20191;2247;400;5906.0;1245996.0
13148;2247;401;23934.0;33119.0
22117;2247;400;112666.0;318250.0
22118;2247;405;7875.0;13969.0
22119;2247;405;7875.0;13969.0
22120;2247;401;66228.0;83555.0
26412;2247;402;73831.0;92622.0
11703;2247;401;10417.0;17000.0
16791;2247;401;21319.0;30001.0
21910;2247;401;21319.0;30001.0
13049;2247;401;38092.0;50003.0
21911;2247;402;54867.0;70007.0
21361;2247;401;21319.0;30001.0
8456;2247;402;29707.0;40004.0
21390;2247;400;18966.0;100006.0
26615;2247;405;7901.0;14000.0
9392;2247;402;80055.0;100044.0
26421;2247;402;54863.0;70002.0
22393;2247;401;35084.0;46416.0
21049;2247;401;51508.0;66001.0
10242;2247;401;78414.0;98087.0
8990;2247;402;120066.0;147757.0
26572;2247;405;7901.0;14000.0
11509;2247;401;59476.0;75503.0
22609;2247;402;88889.0;110578.0
26727;2247;405;7901.0;14000.0
22189;2247;405;7901.0;14000.0
8456;2247;400;25869.0;135675.0
21547;2247;400;49560.0;137007.0
21547;2247;402;55707.0;71008.0
26555;2247;405;7901.0;14000.0
23141;2247;401;67831.0;85467.0
21656;2247;401;11255.0;18000.0
16681;2247;402;28643.0;38735.0
26631;2247;405;8860.0;15143.0
21887;2247;401;27287.0;37118.0
16951;2247;400;10060.0;53985.0
11965;2247;403;197440.0;240026.0
8793;2247;403;59059.0;75006.0
16932;2247;405;7901.0;14000.0
18077;2247;405;7901.0;14000.0
22982;2247;401;11255.0;18000.0
22983;2247;402;59067.0;75015.0
11402;2247;401;74153.0;93006.0
14143;2247;401;59060.0;75007.0
8461;2247;402;59058.0;75005.0
20384;2247;405;7901.0;14000.0
21593;2247;401;25514.0;35003.0
9102;2247;401;26311.0;35954.0
22678;2247;401;42289.0;55008.0
10497;2247;401;51976.0;66559.0
10808;2247;402;92600.0;115004.0
17864;2247;401;104470.0;129159.0
14789;2247;401;50671.0;65003.0
23047;2247;401;25514.0;35003.0
23098;2247;405;7875.0;13969.0
23099;2247;405;7875.0;13969.0
21870;2247;401;50670.0;65002.0
23146;2247;402;114417.0;141021.0
21920;2247;401;69476.0;87428.0
22956;2247;401;21318.0;30000.0
8461;2247;402;59058.0;75005.0
8990;2247;402;71667.0;90041.0
11564;2247;401;11255.0;18000.0
22527;2247;401;51508.0;66001.0
10483;2247;402;113564.0;140003.0
26426;2247;400;41498.0;220013.0
13510;2247;401;59476.0;75503.0
21041;2247;401;46480.0;60005.0
14392;2247;400;25869.0;135675.0
11763;2247;401;51976.0;66559.0
11897;2247;401;63789.0;80646.0
22168;2247;401;25514.0;35003.0
21095;2247;402;36667.0;48303.0
21042;2247;401;51508.0;66001.0
8061;2247;403;189057.0;230029.0
18015;2247;401;59054.0;75000.0
8990;2247;403;205826.0;250026.0
26774;2247;401;54862.0;70001.0
14392;2247;400;25869.0;135675.0
26465;2247;401;50670.0;65002.0
11394;2247;401;50671.0;65003.0
9729;2247;403;38105.0;50018.0
18088;2247;405;7093.0;13036.0
8301;2247;400;12069.0;244755.0
22819;2247;405;7875.0;13969.0
22818;2247;405;7875.0;13969.0
22155;2247;402;88889.0;110578.0
22932;2247;401;59476.0;75503.0
11053;2247;405;7901.0;14000.0
21022;2247;401;25514.0;35003.0
22005;2247;401;59476.0;75503.0
21045;2247;401;11255.0;18000.0
21046;2247;405;8740.0;15000.0
22107;2247;401;59056.0;75002.0
8339;2247;400;64672.0;342148.0
26760;2247;401;59352.0;75355.0
22279;2247;405;7875.0;13969.0
10608;2247;401;25512.0;35001.0
8352;2247;400;221120.0;506705.0
22933;2247;405;7901.0;14000.0
19016;2247;401;50670.0;65002.0
21224;2247;401;25512.0;35001.0
26568;2247;401;59476.0;75503.0
9368;2247;400;227583.0;272393.0
8461;2247;402;59058.0;75005.0
9368;2247;403;222583.0;270008.0
22369;2247;401;59476.0;75503.0
26647;2247;401;25512.0;35001.0
8061;2247;401;29708.0;40005.0
21163;2247;401;25514.0;35003.0
8061;2247;405;7875.0;13969.0
16592;2247;401;67244.0;84766.0
16592;2247;405;7924.0;14027.0
11475;2247;401;59054.0;75000.0
21156;2247;402;13939.0;21200.0
13129;2247;401;50670.0;65002.0
23130;2247;401;12934.0;20002.0
10808;2247;400;7732.0;44458.0
8456;2247;400;25869.0;135675.0
21546;2247;401;25512.0;35001.0
14643;2247;401;59476.0;75503.0
20303;2247;405;7901.0;14000.0
21222;2247;403;11178.0;17908.0
10242;2247;401;78414.0;98087.0
10483;2247;405;16350.0;24075.0
8107;2247;401;59476.0;75503.0
22461;2247;401;25513.0;35002.0
11184;2247;401;38274.0;50220.0
22708;2247;401;50671.0;65003.0
13873;2247;401;59476.0;75503.0
21841;2247;401;50742.0;65088.0
12866;2247;401;11255.0;18000.0
26429;2247;400;24791.0;130104.0
21249;2247;402;25569.0;35069.0
22369;2247;401;59476.0;75503.0
16766;2247;401;26709.0;36428.0
9371;2247;401;63541.0;80350.0
14000;2247;401;61132.0;77478.0
10575;2247;400;71858.0;379280.0
19765;2247;401;67441.0;85001.0
16677;2247;401;75331.0;94411.0
11558;2247;400;225357.0;813391.0
8339;2247;403;212533.0;258024.0
21641;2247;405;7901.0;14000.0
26798;2247;405;7901.0;14000.0
23027;2247;405;7875.0;13969.0
21386;2247;401;25514.0;35003.0
16699;2247;401;50677.0;65010.0
22223;2247;402;80022.0;100004.0
22224;2247;401;50670.0;65002.0
27009;2247;401;21319.0;30001.0
24017;2247;401;59476.0;75503.0
26742;2247;401;51976.0;66559.0
26503;2247;401;50670.0;65002.0
14212;2247;401;59476.0;75503.0
11084;2247;403;163884.0;200010.0
23128;2247;401;50670.0;65002.0
10582;2247;401;58473.0;74307.0
21178;2247;402;29707.0;40004.0
10023;2247;401;21318.0;30000.0
13154;2247;401;63252.0;80006.0
22147;2247;401;11255.0;18000.0
8339;2247;403;63874.0;80748.0
22392;2247;401;67831.0;85467.0
22396;2247;402;88889.0;110578.0
23033;2247;401;75331.0;94411.0
16778;2247;403;10862.0;17531.0
26665;2247;401;44829.0;58037.0
16530;2247;401;9578.0;16000.0
26671;2247;401;50670.0;65002.0
16215;2247;401;48156.0;62004.0
27035;2247;402;31367.0;41983.0
16279;2247;401;50670.0;65002.0
12473;2247;401;61132.0;77478.0
13804;2247;401;25437.0;34912.0
13220;2247;401;59060.0;75007.0
21026;2247;401;25512.0;35001.0
8245;2247;402;59058.0;75005.0
16951;2247;400;22838.0;120012.0
21751;2247;401;65772.0;83011.0
22033;2247;401;13024.0;20109.0
10575;2247;400;34492.0;187389.0
12703;2247;402;38109.0;50023.0
8440;2247;401;11255.0;18000.0
22428;2247;402;30547.0;41005.0
16681;2247;402;28028.0;38001.0
9502;2247;401;46486.0;60013.0
13896;2247;401;58171.0;73947.0
11043;2247;401;75331.0;94411.0
8400;2247;401;50671.0;65003.0
9767;2247;403;197423.0;240005.0
9388;2247;403;180647.0;220000.0
10483;2247;403;227583.0;275971.0
16271;2247;401;25514.0;35003.0
13471;2247;401;54862.0;70001.0
22823;2247;403;79840.0;99787.0
22868;2247;401;58473.0;74307.0
8061;2247;401;68279.0;86001.0
11716;2247;401;46778.0;60361.0
11716;2247;400;20295.0;100150.0
21871;2247;402;44025.0;57078.0
16677;2247;401;51976.0;66559.0
13292;2247;401;59476.0;75503.0
12446;2247;402;98689.0;122265.0
12446;2247;401;59476.0;75503.0
11783;2247;401;59476.0;75503.0
11837;2247;401;59476.0;75503.0
10310;2247;401;59476.0;75503.0
21546;2247;401;25512.0;35001.0
21436;2247;405;7902.0;14001.0
8301;2247;400;16025.0;105650.0
8744;2247;401;51976.0;66559.0
21815;2247;405;7901.0;14000.0
8086;2247;400;55740.0;580060.0
14162;2247;401;11255.0;18000.0
13873;2247;401;111354.0;137369.0
8883;2247;402;88411.0;110008.0
11646;2247;401;11255.0;18000.0
26719;2247;401;67831.0;85467.0
11564;2247;401;9578.0;16000.0
14507;2247;402;59574.0;75620.0
26669;2247;401;68632.0;86422.0
21243;2247;401;31033.0;41585.0
21378;2247;401;28886.0;39024.0
26754;2247;402;109560.0;135229.0
12016;2247;401;75331.0;94411.0
21221;2247;401;51507.0;66000.0
10483;2247;401;67443.0;85004.0
22589;2247;401;67441.0;85001.0
21349;2247;402;16287.0;24000.0
14673;2247;401;35686.0;47729.0
16221;2247;401;51507.0;66000.0
12460;2247;401;67831.0;85467.0
10582;2247;401;55225.0;71030.0
22540;2247;403;42283.0;55000.0
18030;2247;401;52778.0;68112.0
21712;2247;401;31186.0;41767.0
21249;2247;401;29704.0;40000.0
21334;2247;405;8860.0;15143.0
26437;2247;400;12194.0;65011.0
11076;2247;401;57823.0;74128.0
12191;2247;401;57735.0;74023.0
21208;2247;401;10756.0;18001.0
21222;2247;403;12618.0;20221.0
8456;2247;400;29546.0;313528.0
16911;2247;405;8860.0;15143.0
22508;2247;405;9665.0;16104.0
14953;2247;401;-38259.0;-45624.0
14953;2247;401;89441.0;111833.0
8284;2247;401;59098.0;75648.0
21683;2247;405;8860.0;15143.0
10262;2247;401;58473.0;74903.0
21156;2247;402;13716.0;21530.0
8407;2247;405;8860.0;15143.0
16530;2247;401;9079.0;16001.0
20329;2247;401;13566.0;21352.0
21737;2247;405;8860.0;15143.0
9194;2247;401;59476.0;76099.0
21224;2247;401;46188.0;60253.0
22522;2247;405;8233.0;14396.0
21739;2247;405;8233.0;14396.0
22521;2247;400;203801.0;320330.0
22909;2247;401;59476.0;76099.0
22603;2247;401;51014.0;66008.0
16699;2247;405;7929.0;14033.0
10174;2247;400;22836.0;120004.0
15073;2247;405;7901.0;14000.0
22640;2247;401;54339.0;69973.0
26948;2247;405;7934.0;14039.0
21338;2247;401;20821.0;30003.0
13993;2247;401;51011.0;66005.0
17994;2247;401;58566.0;75014.0
21443;2247;401;31186.0;42363.0
14613;2247;401;29205.0;40001.0
10174;2247;400;33629.0;175776.0
11929;2247;403;228696.0;277895.0
21339;2247;401;29205.0;40001.0
11716;2247;403;205318.0;250016.0
21391;2247;401;10756.0;18001.0
21804;2247;405;8860.0;15143.0
22669;2247;401;29205.0;40001.0
26814;2247;405;7901.0;14000.0
26812;2247;405;7901.0;14000.0
26811;2247;405;7901.0;14000.0
10808;2247;405;7901.0;14000.0
26813;2247;405;7901.0;14000.0
14761;2247;402;59340.0;75937.0
22532;2247;405;7974.0;14087.0
8456;2247;400;30180.0;157953.0
10684;2247;401;27102.0;37493.0
22290;2247;401;51326.0;66380.0
22289;2247;403;37697.0;50128.0
22374;2247;405;7901.0;14000.0
22996;2247;405;7901.0;14000.0
21487;2247;401;50943.0;65924.0
21104;2247;402;33397.0;45000.0
21045;2247;401;10756.0;18001.0
21389;2247;401;10756.0;18001.0
16123;2247;403;63349.0;80718.0
13815;2247;401;51976.0;67155.0
22950;2247;401;58982.0;75510.0
26785;2247;405;7901.0;14000.0
22951;2247;401;10756.0;18001.0
22997;2247;401;41786.0;55004.0
21483;2247;402;33397.0;45000.0
21157;2247;401;66940.0;85000.0
9729;2247;401;59476.0;76099.0
23116;2247;401;11695.0;19120.0
8061;2247;401;57558.0;73812.0
13438;2247;401;59476.0;76099.0
23118;2247;401;34304.0;46082.0
9388;2247;401;29237.0;40039.0
17918;2247;405;8860.0;15143.0
12765;2247;401;10756.0;18001.0
9144;2247;402;53333.0;68774.0
23119;2247;405;8860.0;15143.0
9392;2247;401;58826.0;75324.0
23004;2247;401;29205.0;40001.0
23005;2247;401;10756.0;18001.0
23138;2247;401;59352.0;75951.0
16607;2247;400;13160.0;70001.0
22500;2247;401;57302.0;73507.0
26829;2247;401;67831.0;86063.0
21523;2247;400;13160.0;70002.0
9092;2247;401;54339.0;69973.0
22051;2247;402;33397.0;45000.0
10420;2247;401;29205.0;40001.0
11716;2247;403;205318.0;250016.0
22505;2247;405;8860.0;15143.0
22382;2247;401;10756.0;18001.0
8061;2247;403;100598.0;125137.0
14542;2247;401;51976.0;67155.0
11368;2247;401;29205.0;40001.0
21285;2247;401;10756.0;18001.0
21386;2247;401;51011.0;66005.0
21936;2247;405;8747.0;15009.0
21937;2247;402;15789.0;24002.0
21939;2247;405;8233.0;14396.0
18770;2247;401;51011.0;66005.0
21998;2247;401;54407.0;70054.0
21178;2247;402;29205.0;40001.0
8456;2247;401;27287.0;37714.0
16521;2247;401;51976.0;67155.0
22337;2247;405;7901.0;14000.0
8677;2247;400;13160.0;70002.0
9312;2247;401;25899.0;36059.0
22070;2247;401;11631.0;19044.0
22072;2247;401;51976.0;67155.0
11646;2247;401;10756.0;18001.0
14482;2247;401;70533.0;89285.0
22078;2247;401;75331.0;95007.0
22080;2247;401;15675.0;23867.0
24555;2247;401;59476.0;76099.0
26577;2247;401;34238.0;46003.0
11976;2247;401;58560.0;75007.0
11716;2247;405;7901.0;14000.0
23432;2247;401;51976.0;67155.0
22289;2247;402;55758.0;71665.0
23623;2247;401;10756.0;18001.0
25300;2247;401;51976.0;67155.0
21474;2247;401;10756.0;18001.0
25112;2247;405;8860.0;15143.0
14124;2247;401;51976.0;67155.0
23544;2247;401;28067.0;38644.0
19933;2247;405;7901.0;14000.0
23862;2247;401;10756.0;18001.0
14089;2247;405;7901.0;14000.0
21544;2247;401;10756.0;18001.0
11564;2247;405;7901.0;14000.0
9958;2247;402;15789.0;24002.0
10023;2247;401;31186.0;42363.0
17864;2247;401;-10037.0;-10970.0
8061;2247;405;7901.0;14000.0
26730;2247;401;51976.0;67155.0
11929;2247;403;235207.0;285659.0
25215;2247;405;8860.0;15143.0
9657;2247;405;7901.0;14000.0
21547;2247;402;55733.0;71636.0
21547;2247;402;65736.0;83565.0
12653;2247;401;59476.0;76099.0
21548;2247;405;7901.0;14000.0
24119;2247;401;54823.0;70551.0
16911;2247;401;51011.0;66005.0
25633;2247;401;51011.0;66005.0
25596;2247;401;51011.0;66005.0
25479;2247;405;7901.0;14000.0
21081;2247;401;51011.0;66005.0
23513;2247;401;10756.0;18001.0
26424;2247;405;7901.0;14000.0
25558;2247;405;7901.0;14000.0
12553;2247;401;29205.0;40001.0
24945;2247;401;51011.0;66005.0
24946;2247;401;51011.0;66005.0
19016;2247;401;58566.0;75014.0
23791;2247;401;10756.0;18001.0
25038;2247;401;10756.0;18001.0
26955;2247;405;7901.0;14000.0
25255;2247;405;7901.0;14000.0
21349;2247;402;15787.0;24000.0
21208;2247;401;20820.0;30002.0
23996;2247;401;51011.0;66005.0
13208;2247;401;10868.0;18134.0
25257;2247;403;51099.0;66110.0
25075;2247;401;51011.0;66005.0
25077;2247;401;33401.0;45005.0
9878;2247;401;66947.0;85008.0
16681;2247;402;27529.0;38002.0
9238;2247;402;15789.0;24002.0
21184;2247;401;10756.0;18001.0
12274;2247;402;55631.0;71514.0
12274;2247;401;48728.0;63282.0
10866;2247;402;97089.0;120953.0
24334;2247;401;51976.0;67155.0
24335;2247;401;65235.0;82967.0
18239;2247;405;8860.0;15143.0
23586;2247;401;10759.0;18004.0
23587;2247;403;205454.0;250178.0
16045;2247;401;10756.0;18001.0
21361;2247;401;10756.0;18001.0
10608;2247;401;29205.0;40001.0
24483;2247;401;29205.0;40001.0
26477;2247;401;29205.0;40001.0
23259;2247;401;20790.0;29966.0
25447;2247;401;29205.0;40001.0
25448;2247;401;29205.0;40001.0
23993;2247;401;71180.0;90056.0
21509;2247;401;10756.0;18001.0
13875;2247;401;31186.0;42363.0
21519;2247;401;55055.0;70827.0
21295;2247;401;12226.0;19754.0
9956;2247;401;93434.0;116594.0
26825;2247;405;7901.0;14000.0
16424;2247;401;11695.0;19120.0
21222;2247;403;10679.0;17909.0
21156;2247;402;13716.0;21530.0
23378;2247;405;7901.0;14000.0
23547;2247;401;11695.0;19120.0
21143;2247;401;11547.0;18944.0
24216;2247;401;33602.0;45244.0
23379;2247;405;7901.0;14000.0
25722;2247;405;7901.0;14000.0
11965;2247;405;18393.0;26512.0
21521;2247;401;51976.0;67155.0
25487;2247;405;9665.0;16104.0
23543;2247;405;7901.0;14000.0
21151;2247;405;8740.0;15000.0
21390;2247;400;13160.0;70002.0
21391;2247;401;10756.0;18001.0
10808;2247;402;62751.0;80005.0
24303;2247;401;54366.0;70006.0
25601;2247;401;29205.0;40001.0
11716;2247;401;48728.0;63282.0
12460;2247;401;11595.0;19001.0
9087;2247;403;212013.0;258000.0
23337;2247;401;10756.0;18001.0
25490;2247;401;11595.0;19001.0
26939;2247;405;7901.0;14000.0
14826;2247;401;56540.0;72598.0
23260;2247;405;7901.0;14000.0
23261;2247;405;7901.0;14000.0
24299;2247;401;29205.0;40001.0
24600;2247;401;12718.0;20340.0
12509;2247;402;15789.0;24002.0
12765;2247;401;10756.0;18001.0
19776;2247;401;61132.0;78074.0
21588;2247;401;20823.0;30005.0
14392;2247;400;13160.0;70002.0
26824;2247;401;54339.0;69973.0
21583;2247;401;10756.0;18001.0
14656;2247;405;7901.0;14000.0
14210;2247;405;16025.0;23688.0
20709;2247;401;29237.0;40039.0
21386;2247;401;51011.0;66005.0
23796;2247;401;15262.0;23374.0
21272;2247;401;79522.0;100004.0
16384;2247;401;12433.0;20000.0
25226;2247;401;59352.0;75951.0
9620;2247;401;51011.0;66005.0
14644;2247;405;7901.0;14000.0
9767;2247;402;75833.0;95605.0
11646;2247;401;10756.0;18001.0
14162;2247;401;10756.0;18001.0
23514;2247;405;7901.0;14000.0
23970;2247;401;33475.0;45093.0
25223;2247;405;7901.0;14000.0
25342;2247;405;8860.0;15143.0
25084;2247;401;12433.0;20000.0
25445;2247;405;8320.0;14500.0
23551;2247;401;51011.0;66005.0
14117;2247;401;10756.0;18001.0
21474;2247;401;10756.0;18001.0
25416;2247;405;7901.0;14000.0
8061;2247;401;48578.0;63103.0
21022;2247;401;20868.0;30059.0
23685;2247;402;79555.0;100043.0
9956;2247;401;6842.0;8159.0
14463;2247;401;46480.0;60601.0
24344;2247;401;12437.0;20005.0
11763;2247;401;54366.0;70006.0
10553;2247;403;184817.0;225569.0
8983;2247;405;7901.0;14000.0
21316;2247;405;7901.0;14000.0
18953;2247;403;73395.0;92698.0
24152;2247;401;29205.0;40001.0
9102;2247;401;28766.0;39478.0
23433;2247;401;51011.0;66005.0
25344;2247;401;22496.0;32001.0
23751;2247;401;51011.0;66005.0
13804;2247;401;33068.0;44608.0
24132;2247;401;10756.0;18001.0
23751;2247;401;10756.0;18001.0
16236;2247;401;51976.0;67155.0
21237;2247;401;10756.0;18001.0
24093;2247;401;66947.0;85008.0
26569;2247;401;29205.0;40001.0
18088;2247;405;7901.0;14000.0
16633;2247;405;7901.0;14000.0
13208;2247;401;50170.0;65002.0
12703;2247;402;21462.0;30767.0
23764;2247;401;59476.0;76099.0
17038;2247;405;7901.0;14000.0
23830;2247;405;7901.0;14000.0
24431;2247;401;10756.0;18001.0
24432;2247;401;51011.0;66005.0
23159;2247;402;79525.0;100007.0
24433;2247;401;10756.0;18001.0
24823;2247;401;59476.0;76099.0
13521;2247;402;67444.0;85601.0
8677;2247;401;51011.0;66005.0
24435;2247;402;79525.0;100007.0
21285;2247;401;29205.0;40001.0
23188;2247;401;10756.0;18001.0
23189;2247;401;10756.0;18001.0
24827;2247;405;8860.0;15143.0
23379;2247;405;7901.0;14000.0
23807;2247;401;59476.0;76099.0
13360;2247;401;11695.0;19120.0
